1,20000000,2,1.10333333333333,0.00816496580927731,1.10333333333333,0.00816496580927731,0.0,0.0
1,20000000,4,2.23833333333333,0.0397072621401509,2.235,0.0398748040747536,0.0,0.0
1,20000000,8,8.83333333333333,0.0907009739014235,8.82833333333333,0.0953764471275103,0.00166666666666667,0.00408248290463863
1,20000000,16,17.5666666666667,0.193476958145752,17.56,0.190787840283389,0.0,0.0
1,40000000,2,2.21333333333333,0.0186189867250253,2.21166666666667,0.0194079021706795,0.0,0.0
1,40000000,4,4.41666666666667,0.0265832027165023,4.41333333333333,0.0287518115371303,0.0,0.0
1,40000000,8,17.7433333333333,0.145830952361515,17.7133333333333,0.144037032275269,0.0,0.0
1,40000000,16,34.9433333333333,0.122202018532154,34.71,0.298161030317514,0.00333333333333333,0.00577350269189626
1,80000000,2,4.43333333333333,0.0408248290463861,4.43166666666667,0.0402077936060493,0.0,0.0
1,80000000,4,8.43166666666667,1.09228964412681,8.42666666666667,1.08983790843715,0.0,0.0
1,80000000,8,35.284,0.345441746174374,35.234,0.371792953133864,0.004,0.00547722557505166
1,80000000,16,73.2666666666667,4.0828952145914,73.22,4.08554769890158,0.01,0.01
1,160000000,2,8.87,0.106018866245589,8.86166666666667,0.0988770280028,0.0,0.0
1,160000000,4,21.5,11.2447018635444,21.49,11.2415710645799,0.0,0.0
1,160000000,8,70.08,0.370405183549048,70.0466666666667,0.364737348421207,0.0,0.0
1,160000000,16,151.236666666667,8.38996027006882,151.116666666667,8.40151375249326,0.0433333333333333,0.00577350269189626
"Command terminated by signal 2",,,,0.0,,0.0,,0.0
