8,20000000,2,1.04333333333333,0.0230940107675851,1.02666666666667,0.00577350269189625,0.0,0.0
8,20000000,4,2.15666666666667,0.0152752523165195,2.15333333333333,0.0208166599946614,0.0,0.0
8,20000000,8,4.1,0.0435889894354069,4.09666666666667,0.0378593889720018,0.0,0.0
8,20000000,16,8.27,0.0754983443527081,8.26666666666667,0.0702376916856852,0.0,0.0
8,40000000,2,2.11333333333333,0.0378593889720019,2.11333333333333,0.0378593889720019,0.0,0.0
8,40000000,4,4.19,0.122882057274445,4.18666666666667,0.125033328890074,0.0,0.0
8,40000000,8,8.11666666666667,0.0152752523165202,8.11333333333334,0.0152752523165206,0.0,0.0
8,40000000,16,16.4066666666667,0.125830573921179,16.4,0.125299640861417,0.0,0.0
8,80000000,2,4.15,0.0781024967590667,4.15,0.0781024967590667,0.0,0.0
8,80000000,4,8.19333333333333,0.0351188458428422,8.19,0.0400000000000003,0.0,0.0
8,80000000,8,16.2866666666667,0.0321455025366442,16.2866666666667,0.0321455025366442,0.0,0.0
8,80000000,16,33.18,0.276224546338663,33.1733333333333,0.27227437142216,0.0,0.0
8,160000000,2,8.25666666666667,0.0503322295684713,8.25333333333333,0.0450924975282289,0.0,0.0
8,160000000,4,16.3133333333333,0.0378593889720016,16.31,0.0435889894354056,0.0,0.0
8,160000000,8,32.9833333333333,0.0808290376865459,32.9766666666667,0.0763762615826019,0.0,0.0
8,160000000,16,66.35,0.540647759636532,66.3433333333333,0.536128094146661,0.0,0.0
